crypto_id,date,price,rsi,volatility_7d
ethereum,2024-05-16,3035.758955126304,32.14618335369231,0.030523454142718842
ethereum,2024-05-17,2943.5851283842208,30.261455257193802,0.03169197788984296
ethereum,2024-05-18,3095.9968442929658,36.85410259649303,0.03279258555119051
ethereum,2024-05-19,3120.5493782541066,37.87299894426688,0.03252117531793328
ethereum,2024-05-20,3071.324418093757,36.59798260995517,0.034036301380459585
ethereum,2024-05-21,3656.390090299324,55.69122615247248,0.0771152646465288
ethereum,2024-05-22,3792.486220211773,58.79940476257415,0.07306852986147541
ethereum,2024-05-23,3741.897740560911,57.19337893264559,0.07565568446216038
ethereum,2024-05-24,3766.398091341944,57.794625640043805,0.07172305159025763
ethereum,2024-05-25,3727.065981583209,56.42447316666705,0.07353987989506151
ethereum,2024-05-26,3750.077159389676,57.06577337000652,0.07362648490339245
ethereum,2024-05-27,3825.277957577714,59.18003924135774,0.0712259110583724
ethereum,2024-05-28,3893.3921058941055,61.05094718740631,0.01773456063829478
ethereum,2024-05-29,3840.68886040005,58.805103288690404,0.014406488614329369
ethereum,2024-05-30,3765.30255677808,55.65152235068398,0.015656741159316836
ethereum,2024-05-31,3748.63915233346,54.950046062967346,0.015557296966327272
ethereum,2024-06-01,3761.0692456476336,55.40164213005234,0.01495993557661139
ethereum,2024-06-02,3813.452441559934,57.34232796704758,0.01564423694709071
ethereum,2024-06-03,3780.7119847349145,55.710585859584384,0.01394133670370655
ethereum,2024-06-04,3766.6376499412618,54.986220133744496,0.01101746151340905
ethereum,2024-06-05,3814.932030146498,57.04987924481988,0.011945240015061306
ethereum,2024-06-06,3871.0820906216727,59.381483550015886,0.009838350487931488
ethereum,2024-06-07,3812.701856549199,55.97885340651171,0.011956801343845712
ethereum,2024-06-08,3679.3766523741774,49.06435188125611,0.018486419543326686
ethereum,2024-06-09,3683.025380134649,49.249106141096,0.01710931196280192
ethereum,2024-06-10,3705.8998844045504,50.462226852448644,0.017478363941224144
ethereum,2024-06-11,3666.82766472582,48.33683220135974,0.01773194392652171
ethereum,2024-06-12,3498.55595422158,40.4375791217541,0.021992331775957965
ethereum,2024-06-13,3559.4475336257624,44.0037148794105,0.022554155122222246
ethereum,2024-06-14,3465.316584199481,40.015206765249644,0.023237046417735118
ethereum,2024-06-15,3478.7748349889234,40.84083405907853,0.02179993572858145
ethereum,2024-06-16,3565.1232591862595,45.97843664092529,0.02501907803471096
ethereum,2024-06-17,3618.508652976102,48.931316926218365,0.02584222961739892
ethereum,2024-06-18,3510.358693528904,43.71785580700136,0.027734265840093125
ethereum,2024-06-19,3480.4713384276088,42.374204440285475,0.02168510927420316
ethereum,2024-06-20,3555.9658395535403,46.82036948392844,0.022327173117471063
ethereum,2024-06-21,3511.28482815368,44.625811156830956,0.020082918404323684
ethereum,2024-06-22,3516.88098000528,44.97369465131134,0.020066859622960287
ethereum,2024-06-23,3494.7985621731755,43.804237307536006,0.01736304570619489
ethereum,2024-06-24,3417.797137297825,39.90736893597226,0.01670163952209714
ethereum,2024-06-25,3357.1006400727606,37.10526223242688,0.014541816672776138
ethereum,2024-06-26,3395.304687339692,39.96274003037319,0.01590910426969304
ethereum,2024-06-27,3365.9446697083863,38.51455176668999,0.011428083541445842
ethereum,2024-06-28,3442.910158110125,44.22098818558684,0.015911335466467284
ethereum,2024-06-29,3374.605130306792,40.61807877191949,0.016974735202504813
ethereum,2024-06-30,3371.278227967461,40.445230802830004,0.017065353626406248
ethereum,2024-07-01,3435.3183276337395,45.272966045412836,0.017285652558664873
ethereum,2024-07-02,3438.009078999906,45.47297294254182,0.015259083238525175
ethereum,2024-07-03,3417.8984255478363,44.173572875566215,0.015166883875971397
ethereum,2024-07-04,3295.808464429979,37.22004922734537,0.020548073311280824
ethereum,2024-07-05,3069.0434008340803,28.307143250252565,0.028944521685152085
ethereum,2024-07-06,2984.398102498264,25.821518640844673,0.029265444187116452
ethereum,2024-07-07,3066.247437954064,32.03613818665214,0.0335211015782016
ethereum,2024-07-08,2928.6012310061665,27.81567610003205,0.03203323944052325
ethereum,2024-07-09,3016.0833537946064,33.78614532632086,0.03699723884043245
ethereum,2024-07-10,3064.0923605197886,36.872001513518526,0.039040683941762556
ethereum,2024-07-11,3099.7101861313545,39.13821521474097,0.03891837364544432
ethereum,2024-07-12,3102.0902302291074,39.29503661464638,0.028239386759992657
